blockNumber,id,indexer,logIndex,tokens,type
12676412,0x9707ecbd85dc3a7dfea18318775ab91d63c2fbcb64a6eec211c8ae07e9606b96-225,0x85fe868adf7f5950b052469075556fb207e5372d,225,54793121971971135595,stakeDepositeds
12678655,0xbf48e1f1bb943f16eccf82e73eb0228ec93d0cd5401da864e2a8dd5b3f4411d6-111,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,111,2112311545059844000,stakeDepositeds
12678659,0x0cad014379c341807b871931d4b973d6d955c841ea30c377065656cce211c388-351,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,351,2111265574166723000,stakeDepositeds
12678665,0x86525c20330f40e54f32ebedc452d1e7f3acb627c3a567133db9f837a4156080-307,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,307,2126095311040037000,stakeDepositeds
12678669,0x182b8ed0b7ce12a85dfeb544972f0d3b9c19cb2684bd70c1ba9e8571a005c5ce-227,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,227,2083868198037659000,stakeDepositeds
12678674,0x0f19c9cbc0b4aa1c043e395a5265d2aa9435b8b8113a204dc5644c118ddb7122-289,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,289,5993443085270000,stakeDepositeds
12678704,0x508dffd151a3a581fc6d8063762a051eb13b2d73034283fbdb4213dbb680a175-75,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,75,487887797508787078374,stakeDepositeds
12678704,0x53bb54cb0ec3223c33b1cd05813f5b861fbc640301ce829aeddbb734c29507cd-79,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,79,1874487684561631000,stakeDepositeds
12678709,0x0c11b35c67b23cac3aca0ebc720c2742a254ed07a1eab90939789f578f70f1f9-265,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,265,2138842158245424000,stakeDepositeds
12678712,0xfe4e993452fce02476c3d8f33b44994778515ee46934d4e575f5bff69e3cc612-295,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,295,2048678521721843000,stakeDepositeds
12678725,0x679befbc8df7554146dfa1fca9faf12736698809b8e789b1a8531684fe0c57e1-392,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,392,2045034137970428000,stakeDepositeds
12679836,0x69688ab0c0a2412a58f5bc1e9a47c791a31d84a152bfe3b11ce21aff6fbbac54-217,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,217,153375370733772864000,stakeDepositeds
12679842,0x6acc84f541cf49979a18ab56b5c665e672f75fb0a37da45b90067d8bbbe56a24-91,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,91,139821585293942784000,stakeDepositeds
12682937,0x346628d4268f5dc58d6b439ae4863ba0ea1f1f061fb190d3ba1b9cf55d0d1054-316,0x6dae84e4aed2c8708707b358e278408c2deb0397,316,6086972983810009124,stakeDepositeds
12682954,0x0271a823a999096a131a21a16edcb278f08fbb4ca1068f88b3dcfce83813ec76-133,0xce9df315e4780fed7894bcbcbfe2e34f0f804df1,133,82687403952153448500,stakeDepositeds
12682957,0x671e12375ac1d00df6cbcac01bfad130a92c0085a4e9a84020271412c48c8634-114,0xce9df315e4780fed7894bcbcbfe2e34f0f804df1,114,84037352109171318000,stakeDepositeds
12682958,0x3802c3cb68e1f9c88937791e6b6a3ca3471dcedbe5f37cdd6fcfa9d954fd740e-389,0xce9df315e4780fed7894bcbcbfe2e34f0f804df1,389,155804439610123332719,stakeDepositeds
12682963,0x8c3da1da25802a3f78d07503d1577e72bd8a82613ea7f0de8bd2928ab4af1af8-185,0xce9df315e4780fed7894bcbcbfe2e34f0f804df1,185,80430502697836161000,stakeDepositeds
12682969,0x01b5df4fae2d1744e88d9214ec99d4b369807cc3c74cccdd698e6ff5d217458c-236,0xce9df315e4780fed7894bcbcbfe2e34f0f804df1,236,82303161049206084000,stakeDepositeds
12682973,0x3fdc4794b75b175840f6575d87e6ea8a35ff50f8f2a9301f7d18e7ccc046e06b-136,0xce9df315e4780fed7894bcbcbfe2e34f0f804df1,136,80228439757050214500,stakeDepositeds
12682979,0x77e4133d11a03b445423f417b007b33b84b67e647a2e86fa83804eebe4dfdd13-148,0xce9df315e4780fed7894bcbcbfe2e34f0f804df1,148,27018601939161192750,stakeDepositeds
12688759,0x02aad443d3ce3c09caa5628debbda6fee57eacc8215b14b091cc256dbf0f5a87-103,0x6dae84e4aed2c8708707b358e278408c2deb0397,103,1226841527338330704713,stakeDepositeds
12688762,0xaf37fe3cd2f70942444427d5a1079115b78bd881bd47e55ef84e4b4f02e129aa-66,0x6dae84e4aed2c8708707b358e278408c2deb0397,66,1392272786441716642516,stakeDepositeds
12688779,0x20f7840f3d7bd602792f66a72b6f4084d4533aad46bf57a0b10e2730b244020c-116,0x6dae84e4aed2c8708707b358e278408c2deb0397,116,421856555476931933094,stakeDepositeds
12688783,0x7b7e64e6bdcc2b475e49542c61302cdaeb76e730cf5e787353b4e93c9aa05c28-83,0x6dae84e4aed2c8708707b358e278408c2deb0397,83,494337923511835015437,stakeDepositeds
12689586,0x257af17a5f6add517328bd8e5a486077d22f61c2e44c52d65e1f3aa9e3f3641a-32,0x6dae84e4aed2c8708707b358e278408c2deb0397,32,6301011738481021759,stakeDepositeds
12689593,0x80ef0a08f9b0b2ac93ee089fe4bc15973ef1355961d4cb84ed703a2308694377-116,0x4bc2e066fb0857493a1fbe48462bb34ff6ea731f,116,13729890885929688240,stakeDepositeds
12689597,0x9d3e2a0e4b3c760e8d6e9a8eab2730858b09b9c50cd7ffb6561d315cf708a8a7-75,0x4bc2e066fb0857493a1fbe48462bb34ff6ea731f,75,49983982181034170010,stakeDepositeds
12689600,0xc34176c4a932b20e7bb53076710e842d7524359baaee887a6fe6b7fde4ea61d0-112,0x4bc2e066fb0857493a1fbe48462bb34ff6ea731f,112,20783695505831581716,stakeDepositeds
12689604,0x82fbf5242942efa5fa474ec8b0762de5450a757d298706c2fe35c06c24b0a556-72,0x4bc2e066fb0857493a1fbe48462bb34ff6ea731f,72,30767572776677958090,stakeDepositeds
12689612,0x4d1d73a3793fdf61646ce4991787c011fd00fc34b65c6d1314bf4236bd8a980b-380,0x6125ea331851367716bee301ecde7f38a7e429e7,380,45785215693328623083,stakeDepositeds
12689612,0x943d98aaa7fc763ed95082373eeb400ef14f7a75fc6143239920e34556a662bd-383,0x6ac85b9d834b51b14a7b0ed849bb5199e04c05c5,383,757346997916783961,stakeDepositeds
12689617,0x425b30c51bce488d33a1517ac5240871570a1af60cf350a6ea9c918b84cea23d-88,0x6125ea331851367716bee301ecde7f38a7e429e7,88,132640510900220201798,stakeDepositeds
12689618,0x7a8968f3ad77d1e13acb5d2a2ed3edf909b752c4ee2d44e9a4787b4eac2ed7a5-210,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,210,78975310618788114581,stakeDepositeds
12689620,0x4d5ca9d7ddcbaeff0d4747b90b3e35b098ee573e3d29d0008525e2600b528415-238,0x6125ea331851367716bee301ecde7f38a7e429e7,238,44701086345434488222,stakeDepositeds
12689623,0x7ae8f2143bad41501d7cb8ac9ef168afacf77e9ca19d33180f009f6ffdc2e46b-217,0x6125ea331851367716bee301ecde7f38a7e429e7,217,7658800826188961422,stakeDepositeds
12689623,0x8202ca7ccd5fc83339c6a64584b2feb1b7d960a47ca478860801d9491e0fd979-336,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,336,362114172311909672108,stakeDepositeds
12689628,0x65770043fbf2afdef5600155f402f66a53b3acb33fe8c35b395281561af972f8-173,0x6125ea331851367716bee301ecde7f38a7e429e7,173,90922228139809220563,stakeDepositeds
12689631,0xb44c5679f5c5d9a29db622db7da99da733d1b300b88c2dff043a06048ebd02f6-172,0x6125ea331851367716bee301ecde7f38a7e429e7,172,9157686508390926464,stakeDepositeds
12689635,0xd6c8a06d24e6f816c8a24de0e914c45cd8ff81085a39ec0e21ec29e5f987ac53-80,0x6125ea331851367716bee301ecde7f38a7e429e7,80,61971871264862848627,stakeDepositeds
12689639,0x78b8228bcd55ca532a62af0c5ea5c0064837acd87a9a179ed112d090417ea240-189,0x6125ea331851367716bee301ecde7f38a7e429e7,189,131382262272022799032,stakeDepositeds
12689643,0xf94078725e4adce0cb50e425b726467176a6531fe549a1f04cd36745b04497f8-77,0x6125ea331851367716bee301ecde7f38a7e429e7,77,24293147247512814869,stakeDepositeds
12690388,0x5d2c2b3601acd1397b606ac75e4cedc606cbd23079040dd4997f31c7f73283b7-7,0x7464f99665e9a0906d23e3ece3e637b3d4e97c6a,7,2000000000000000000000000,stakeDepositeds
12691419,0x92371a4d97325e8d1e47b86d54f99f0020c2531fac171f75579108b221c80e5f-323,0x4d6a8776a164776c93618233a0003e8894e7e6c2,323,10840415719967717083015,stakeDepositeds
12691523,0x5ec3194998c3de68ac4c09508f46bba6997920afd3a6faa5376d0dd8e207a377-177,0x85fe868adf7f5950b052469075556fb207e5372d,177,408096176558059704299664,stakeDepositeds
12691523,0x94b0b2a839791f601a5341447c80960ba09074632d0113c48cee3c6c41a0cea5-216,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,216,4971385478030131127735,stakeDepositeds
12691530,0xf04270c58a6892e1cf8b9f9ec44b993b389148d75db00a558bc5c295a0e00b7d-160,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,160,65287480759599638823600,stakeDepositeds
12691936,0x976d7c705aebc55db2dc3e83eaf1f5529f3484d4a0239d98e62b43e78a2d229b-376,0xb06071394531b63b0bac78f27e12dc2beaa913e4,376,11051403716078405410533,stakeDepositeds
12691941,0xbb0a910ef7f94c8e5a8cb10683adc05c70d874915681e2fb046083a79b90d6e0-49,0xb06071394531b63b0bac78f27e12dc2beaa913e4,49,106242609694026718283,stakeDepositeds
12691985,0x0d5e3171d02e2748012c9e29abf67b92ea196ffe7bf94330586384e3719a9fc6-228,0xb06071394531b63b0bac78f27e12dc2beaa913e4,228,1351147615672351601737,stakeDepositeds
12691985,0x91a09ed8e1381e6e7ce5e729c9507b258d7409fe8da871f1f8ad2221f3b97537-220,0xb06071394531b63b0bac78f27e12dc2beaa913e4,220,118600265059607642524,stakeDepositeds
12691985,0xff7d3fdf34413bd7128c6fea26b3405d46857f6758cafa6570aae9accdb6ba11-224,0xb06071394531b63b0bac78f27e12dc2beaa913e4,224,97275530279970622546806,stakeDepositeds
12691988,0x2a554d97a611c83760033329746538a3176f0ffd19691f2a70bdaa279b9d05a3-140,0xb06071394531b63b0bac78f27e12dc2beaa913e4,140,42623334171307373089,stakeDepositeds
12691990,0x8598c213a763005b8ec4b43399c4be043db7d0a37d34f6e447de500110df080b-169,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,169,86179807181068637886,stakeDepositeds
12692000,0x7a87f09fd41b8bd1b2d4e80e0dbb0386d27150d0596703b5df61d57822340f57-210,0xb06071394531b63b0bac78f27e12dc2beaa913e4,210,3294697606795028610007,stakeDepositeds
12692003,0x1a8de858015cc0cac1bb5ff275aaf5614e90f7011d9e6915d9531ca9963437f8-161,0xb06071394531b63b0bac78f27e12dc2beaa913e4,161,12062153601724823949166,stakeDepositeds
12692009,0x1f9397d032565c0bf1d3479192abff49ec80779dcd180550d6781f4d96e03203-190,0xb06071394531b63b0bac78f27e12dc2beaa913e4,190,3420144042868742849050,stakeDepositeds
12692019,0xbc74a81a3c137f4d436b47d28a25b8d2e2c17ee1f1b4e5980f421110593ffec6-401,0xb06071394531b63b0bac78f27e12dc2beaa913e4,401,10717493731011935990896,stakeDepositeds
12692027,0x0b0f6f3b3342de5f9645354fca592228d849a227e04dc8b423f4b65f4db44594-201,0xb06071394531b63b0bac78f27e12dc2beaa913e4,201,12356545262049078158852,stakeDepositeds
12693727,0xfce681e83c84f8998a6fb04c44b2db05572f79a2ec57926f57077e3d92348328-198,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,198,444053993154699860778,stakeDepositeds
12693786,0x123895bf1146bb5ba77528b7492c893d79c8b0eee8ad40d9f05d9ae314474b4c-196,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,196,453841923841397572380,stakeDepositeds
12693794,0x4cc7db86afa3435f7e6c3d0f59b3b7d0edb346fb03306a97d55dd4f3f38ce9bb-214,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,214,448016310673486092428,stakeDepositeds
12693808,0xa413aabaa6d8a78c8d2aaee7bfc26973ea410be149d4e4d268711bdcdaf04f95-436,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,436,453545091489252864792,stakeDepositeds
12696235,0x816bdcfb2109dcd155a57dfc60bb24a4d9a38f82b432f4636c38d1a5b6208511-23,0x50fda0a43d6770a927ebe2909fce1cdcba417801,23,38277653603691934,stakeDepositeds
12696244,0xef5475b91a0385ac93d703995a2bc2181f5783e1e0ed549555faeacbd12c49be-38,0x6dae84e4aed2c8708707b358e278408c2deb0397,38,15788270222012252231,stakeDepositeds
12696247,0x90f689690b9ab2a1e5aecb7a877cc130ab907351135ff0bf69a3a045c6d6d4a0-21,0xa959b5afe73c6faa803541b5c4edc0492dfda294,21,134090470121578336000,stakeDepositeds
12696252,0x514a1f10ab077698c919b1402bae374b91f5d7d2b39a7673b380ea2208b897bc-236,0xf3f182e859f789af8d6c2223d15c691471c79a2b,236,20552629292404571331,stakeDepositeds
12696261,0x7fecebfbc2d7f43c5f4d1b945c509ef89baab2c36d4a6c2b46820006a7d7834d-298,0x8f9793029b66325b70fffbfdf2b04d8491682466,298,582776833274183998000,stakeDepositeds
12696262,0x45864949a0bbaf93aa108d747a7a52a39489af192c2f6b1239f5753a79eca70c-249,0xa959b5afe73c6faa803541b5c4edc0492dfda294,249,1464824915519733,stakeDepositeds
12697006,0x6b46e4158ab338c758196ebf60b194d28a4a5f9ecb795aa733b5732980e00e17-346,0x6980fd6c85a98df8180123951e46d673b456699c,346,65000000000000000000000,stakeDepositeds
12700245,0x3905909c45cf3a3198fe404d69543f36527a37d05170143231afbe23f9f29d30-88,0x50fda0a43d6770a927ebe2909fce1cdcba417801,88,3234152091723431602050,stakeDepositeds
12702890,0x2a9a215fe2f59581483bf4ec4adba0e49ee663a75c89127ec2f3b389dee956fc-203,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,203,10947515741799208311,stakeDepositeds
12702905,0xf0653d850cadc372b8ecaa0cdc21cfc6a23bfc6543a65c851f9211b7b153a2df-189,0x8f9793029b66325b70fffbfdf2b04d8491682466,189,577643935701085412000,stakeDepositeds
12702939,0xd1fffec3b3b4b0bfe4f74c679866ca3812babc06340a31cea83499d19698d914-267,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,267,1241445280898333700000,stakeDepositeds
12702950,0xe49607156c9e8c211660dc4639607a8aaac4fceebcd312c91a941aab0d31c557-188,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,188,1259329997528930100000,stakeDepositeds
12702959,0x8d230cb4c38115d92c2e83bd3982b10bcdfb91423c008176344c6c2da25e9890-269,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,269,1215866297472330600000,stakeDepositeds
12705025,0x3f31b2b53e9cd3f7f9f343fff55a8f688bcbad41422a69ea35f87216911e6df3-158,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,158,305037132700774800,stakeDepositeds
12705029,0xdbf157993d468b81c059ee7591f0851ac0b0d5fc2a4a7023a96e17c1cc6ee4ab-189,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,189,304941539501082700,stakeDepositeds
12705034,0x9ce79dfa388087a4d7073a2dde9a29cdc76a37d7e66e7deb82827d7e43bee435-231,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,231,305091307070256500,stakeDepositeds
12705292,0x9d1a02f3b7185d40f4ed40d22ff792437753b868785be3c9f3bdb9cbfeb398d0-205,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,205,306074834609368400,stakeDepositeds
12709514,0xad7640d96c1ca51adbb12228a499b4aa9f43a8f78d5306334d3a7a3f165b967c-184,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,184,1249321346726022300000,stakeDepositeds
12709524,0x48043c40870d229078b70230733d5e18a04abbcf2ceca92177264d142e206277-345,0x39839abed87475422c5353256d17e08395c3af6b,345,5777094329060007,stakeDepositeds
12709524,0x4a0361aaec133533829c479d4cea5cc3657a0532abb8c4a6b00c51caac8da3eb-248,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,248,1192967600539915800000,stakeDepositeds
12709539,0x33d122f916e22ef6092c8f4a722990844754036dc96b627e15b4a669b31d5ea1-112,0x8f9793029b66325b70fffbfdf2b04d8491682466,112,572285470181806024000,stakeDepositeds
12709548,0x662205369e0993f67960b7cc34c8fe96c64d1c195cc1438ab522c5755367fe40-137,0xe183718f4a2a8cfc7fde85dc0a36cf64e5657a14,137,52216027039067741820000,stakeDepositeds
12709552,0xff5850ca879b4e1c32f40df8dc96dbb944ffab38fa46a9456c0db0bb82d9a060-326,0x8f9793029b66325b70fffbfdf2b04d8491682466,326,572213478122813306000,stakeDepositeds
12714696,0x0196ac1de1e181ec6e2166c726e2e67e387fdedcbe46bab13b87339159128f13-284,0x39839abed87475422c5353256d17e08395c3af6b,284,620509429314191895019,stakeDepositeds
12714703,0x99145026bf64df76b0e49463ca865a78715d021b40de41398255d868fc9c83d1-331,0x39839abed87475422c5353256d17e08395c3af6b,331,635965928423036018583,stakeDepositeds
12716115,0x572f580f2d73c6d9e3fdc0fbfa3525709207b3e65dbb8c55a31a2b85f78c3755-210,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,210,325281497587950962500,stakeDepositeds
12716181,0xf672e4e83aa4f687dd06d54db265010c6edfbb9dd9ba962d3664da37b40d01bc-112,0xf3f182e859f789af8d6c2223d15c691471c79a2b,112,17674564361319595047,stakeDepositeds
12716186,0xdfb85ff5dc9701a7056f937495efd97848beb1ed4eabed03e745cbdfb145a564-91,0xf3f182e859f789af8d6c2223d15c691471c79a2b,91,21521919705003652342,stakeDepositeds
12716189,0xb3d4c57d5129638a99c60cd56de81896ce33ba630389b6ed44ee1ef370ccae25-144,0xf3f182e859f789af8d6c2223d15c691471c79a2b,144,24671971984157122743,stakeDepositeds
12716192,0xf69f4e5bf8a7807c3a866697b2218e3351e4651a28fd38dd9b2d124d3ef9c2ac-275,0xf3f182e859f789af8d6c2223d15c691471c79a2b,275,25341053724423855045,stakeDepositeds
12716196,0x577ff971020bcf88077489b8f1d2d137b6fcab112e1e296acababd4a63471309-105,0xe183718f4a2a8cfc7fde85dc0a36cf64e5657a14,105,50659594241813809424720,stakeDepositeds
12716196,0xc2692eb4a1a171f23194eff3273a978259d63b402f366938dc3a4261a23fa07b-239,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,239,74344180247542694435,stakeDepositeds
12718641,0xc7cc586c9119341e6c9b9c7c2aaedb43cdf21b2dee6781af725d8b92083c14a3-283,0xbe9d7c691792937ca7e2535652886ff390cc5b86,283,23036672825309199326,stakeDepositeds
12720006,0x9e15beccf9e5853eccfa08467e16602d378d53277c2f602ac43d04217a53263d-260,0xbe9d7c691792937ca7e2535652886ff390cc5b86,260,1330770504651577440000,stakeDepositeds
12721574,0xcead5f32fa8735acf8c9330f067c3c1d6e6feba4cc94013d7931e1c581886dc2-142,0xd8f20ebdc2568bc404c66e3745b2050c392022fc,142,206438921527817835000,stakeDepositeds
12721651,0x174ca18122de439f38bb06d7e06467be25fd23de08ea273bf256a340419a42f6-154,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,154,227225887931690725381,stakeDepositeds
12721665,0x11ca140fbe54d044d10ade3cae5fe9207c1b85482ff63100456e95ec7a499540-79,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,79,383209757151469849523,stakeDepositeds
12721665,0x5d60f8f2ca37a9f7db7ff48f9bb1789ec12375b9ab22728fd864972749ec31d8-75,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,75,1785443608881170000,stakeDepositeds
12721669,0x928e588560914f7ea071c82e27c6a680b3c27a45c2fac7bd0e893677996fef44-241,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,241,1809814987606618000,stakeDepositeds
12721675,0xc8ea2df1b02ee06c7a653e3cfad084038dba44c08f2764d1977fd8cfec04cd71-367,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,367,1809362405166069000,stakeDepositeds
12721684,0x3da30aa40b7cc5e6089d56315935484b44adcd12b80ea5190e8cada0608d96b4-132,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,132,1668717600443044000,stakeDepositeds
12721687,0xb54dedbeba812c2e0ac78d9680ab7e62e7483fafc049b229873a011851b4ea49-212,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,212,7266221639685000,stakeDepositeds
12721692,0x65529ff4371f5c49c5dd59c58a183b77dc871ce0e8e2384439cb5b468712b2a9-82,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,82,1807669467075215000,stakeDepositeds
12721697,0x850611745182a7aff46868037cf466d2756398fbda0577f9d92e60f6d7ef90fb-89,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,89,1783064271459619000,stakeDepositeds
12721703,0xdd6eb635610f01d0cad06ca02ea108399ef7611be2b3bc910ce4a43e4c01c7b4-315,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,315,1851882382334713000,stakeDepositeds
12722767,0x7cb8b11dd841aaecef0a9dc3a577acc969be868d6afa30b2527d989f1af1eea8-229,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,229,5078480606363380454,stakeDepositeds
12722770,0x2dc77e13535918865887963dce6c0ff559c8af12fd79eee6b3f6231bbbd8ef86-271,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,271,5079079420110444553,stakeDepositeds
12722775,0xd9ebe0b0c175863ce97cebbfc15897349e52dc63fc1345e487ca943695bf83e1-181,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,181,5079599969767385811,stakeDepositeds
12722780,0xbc37e3476780528638a0c62504a35c829168e74fa5b814a667423fb698021475-332,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,332,5078875417449845711,stakeDepositeds
12722807,0xd0614e6aeaaf6b86d63a0220235d8bdecccf13868263ca4c3009804508448be4-245,0x1741aa86897ec6c66ff4522c0b0646962bc86d6e,245,5079843517610593879,stakeDepositeds
12722821,0xb2044f92a8af0ad8acd97e489b2de6fc6232f869ae8cf74da965fe3a83de9fe2-133,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,133,653931032829844218,stakeDepositeds
12722821,0xe794f861c23d3ad574800dbeaecd4e23ed82deb67a7ba223cf2bf560e71cf68b-325,0x71ba24da09cc80d400c1c419ec459c3e130e37e6,325,17554677080336755645624,stakeDepositeds
12722824,0x45cb6e0e78ae48783fd7b0e73c04b491400d27033bed258cb65165d742f4aac3-203,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,203,301208888158239582804,stakeDepositeds
12722826,0x560a329c2cff7cdb56b96c6a0c311fbc370128b5e6f6924b21fafdfdcda6b06f-107,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,107,81142282674752453,stakeDepositeds
12722827,0x0af84937bae97be5af05e04ec46181393869357d968e92684fe9430cd0c63c4d-222,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,222,114884971365550772448,stakeDepositeds
12722829,0x0ea88e91b55e90e092adf7bde32ff5eb0bcfc27baa36f88324dabc18cff645e5-190,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,190,301486788782161118,stakeDepositeds
12722831,0xf1f2f84a1436d121253ef5cc4991025b5c4bc2910eec4f21c12bffb5d4937152-164,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,164,117564150693433632265,stakeDepositeds
12722832,0x01d62b018591f60b7cea67932a76fb65235c74d07bd7e41b427f67c008a3a7c3-230,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,230,299634583677752746,stakeDepositeds
12722835,0xd5d0678693c78570f39584012fe537da69a200f69a19519e10d64bca9d3844da-183,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,183,170536168416437136817,stakeDepositeds
12722837,0xf804e6fbcb28f968bf27407f0ff46feb8455a2d9d8097c4ccddf721f5dff230d-142,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,142,1320623727803948957,stakeDepositeds
12722839,0xe15721fd290618289fdd72222520bff6e592e917292ddc247fef6c67c1c0b844-183,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,183,774205915374837498950,stakeDepositeds
12722842,0x11c2f530c30b1146a5e1a1035e3356eddfa4c72ae58bd1764989c0dace15c491-226,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,226,363003002346555418252,stakeDepositeds
12722842,0x7f2601daf34f88b9b4459a22288fcd90c1d1b3903f81fd2a76521fd8d7219ea1-204,0x6125ea331851367716bee301ecde7f38a7e429e7,204,11187790886987862093,stakeDepositeds
12722845,0x3df9ab2f9bfb10bf06162bcd0667e3bbcbbfa0134bc788a09c44dd60a0b257eb-142,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,142,645120064291854869459,stakeDepositeds
12722845,0xa40390751686da324368e3b317c07eb2ab8efb606f4bc73d2c91da8e3918b217-145,0x6125ea331851367716bee301ecde7f38a7e429e7,145,21126594044622028340,stakeDepositeds
12722849,0xadb0c48e65742d8f7a5ac4d6fef051703a80a2ec2f1e2ae3cb57b18047261d07-57,0x6125ea331851367716bee301ecde7f38a7e429e7,57,30587544717351882053,stakeDepositeds
12722849,0xd0d6e885d74c82e76aea849eb590f835992f8f91c72a712e05a7af6be2f3de24-59,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,59,302775184312822846472,stakeDepositeds
12722856,0x6af33f0e5f968fbc76e7373a3f0256e6c9fd0be3f5a4058f1b093a63491faf62-181,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,181,270120484675687109396,stakeDepositeds
12722856,0x8ef6fabae18f5fd64ebf858499953318458c79e913e22e889defe1f0066ecddb-190,0x6125ea331851367716bee301ecde7f38a7e429e7,190,56949724755048262512,stakeDepositeds
12722860,0xa70f80b35afc3709f3ccecf4caa3a578f1e42cfcadf5e2b10cd4336c76b1b18e-179,0x6125ea331851367716bee301ecde7f38a7e429e7,179,41093595481112010967,stakeDepositeds
12722864,0x5a431e72a19ab589c1ef2aa954078bb3c686f7cb9d38a05974d2f2834cf24c6d-210,0x6125ea331851367716bee301ecde7f38a7e429e7,210,11325063709782709441,stakeDepositeds
12722869,0x63f36d8678384c41ec01c778daeff734cbefdd595bb5eaec7522e5c5fdc09763-194,0x6125ea331851367716bee301ecde7f38a7e429e7,194,22386361528778153333,stakeDepositeds
12722872,0x6d1e8d8c07cd5bd3a86a8afd7e40d438caf62ada4cf9cc3f6fccd0fe6f8fae90-244,0x365507a4eef5341cf00340f702f7f6e74217d96e,244,18843825923871635424,stakeDepositeds
12722872,0xcb939294176684fd16fdb7bdcdbace51e5935df721eca22ae405bab7ef34f560-246,0x365507a4eef5341cf00340f702f7f6e74217d96e,246,50591992438454169789,stakeDepositeds
12722877,0x2f13f6dca0bf3c537373724127f70167caf900509557f283d265c4699e524086-291,0x6125ea331851367716bee301ecde7f38a7e429e7,291,49996542979418024590,stakeDepositeds
12722882,0xdee0ce6ea8af26d82db9f40e92093baacf3d5df619740c7361433d685d8343b3-318,0x6125ea331851367716bee301ecde7f38a7e429e7,318,27541497040826464833,stakeDepositeds
12722901,0x0f511e24d907e110afb6f4f160020f96a99067bb0a691322228071c734f2d1bb-173,0x365507a4eef5341cf00340f702f7f6e74217d96e,173,27147189073952507369,stakeDepositeds
12722901,0x6ea8d5368f334c90a76b1c3719436fadf78d30ab9aec74b5a17eaa861c11b0ad-175,0x365507a4eef5341cf00340f702f7f6e74217d96e,175,40758823219578877228,stakeDepositeds
